x,y,color_value,n_years,years,color_metric
0.255010283807476,84.788251395174,1.5699941574110807,1,1996,storage_energy_hydrogen_storage_mwh
0.2584128756613963,84.68217706543362,1.1854505701830855,1,1963,storage_energy_hydrogen_storage_mwh
0.2652116806345653,78.50338823561495,1.2293438195162638,1,2001,storage_energy_hydrogen_storage_mwh
0.2670896036480029,72.30986341462834,1.2410026186722578,1,2018,storage_energy_hydrogen_storage_mwh
0.26807084488346,74.4178657540895,1.4158199922143577,1,2016,storage_energy_hydrogen_storage_mwh
0.2673878505722348,76.95000324013883,0.9011548756404464,1,2006,storage_energy_hydrogen_storage_mwh
0.2663533040982493,78.27779845521675,1.216345904013727,1,1982,storage_energy_hydrogen_storage_mwh
0.2690017226542338,79.9899304820242,2.085838576279153,1,1972,storage_energy_hydrogen_storage_mwh
0.2694891743058439,81.16602197421257,1.1026255667493687,1,1958,storage_energy_hydrogen_storage_mwh
0.2727402294550428,73.64468011997474,1.5348128659460625,1,2025,storage_energy_hydrogen_storage_mwh
0.2725705395652959,77.1727509393758,1.0006298516445973,1,2021,storage_energy_hydrogen_storage_mwh
0.27054583457290565,77.49283675425906,1.1819569884600334,2,"2009, 2013",storage_energy_hydrogen_storage_mwh
0.2719134755885117,78.30618897233009,1.0411461088944856,1,1959,storage_energy_hydrogen_storage_mwh
0.2712150272670104,79.81315775715622,1.178778250429123,2,"1960, 1968",storage_energy_hydrogen_storage_mwh
0.2735512271729664,81.70294566748615,1.020532550953425,1,2010,storage_energy_hydrogen_storage_mwh
0.272762153617238,82.47391879297699,1.353648647438075,2,"1964, 1976",storage_energy_hydrogen_storage_mwh
0.2733264100550746,82.83921662683927,1.272532246029903,1,1955,storage_energy_hydrogen_storage_mwh
0.2760367985227255,73.39520246772311,1.2776952549723941,1,2022,storage_energy_hydrogen_storage_mwh
0.2740432928184338,75.66889250816395,1.4551091886775158,1,1999,storage_energy_hydrogen_storage_mwh
0.27443410564144666,78.18890053975214,1.2900793456842061,2,"2003, 2005",storage_energy_hydrogen_storage_mwh
0.2773223051220931,79.24912097379041,1.4743955673416895,1,1966,storage_energy_hydrogen_storage_mwh
0.2743612767041692,82.5571848515705,1.5569424181169373,1,1952,storage_energy_hydrogen_storage_mwh
0.2771247719197735,84.99974136802638,1.3883475432442571,1,1985,storage_energy_hydrogen_storage_mwh
0.28109645661001303,73.02347586293725,0.9808171347962006,2,"2000, 2014",storage_energy_hydrogen_storage_mwh
0.2801208680170293,78.12278458747384,1.0218886944264536,1,1951,storage_energy_hydrogen_storage_mwh
0.2802534066196777,79.38372547848603,1.5786533448837992,1,1977,storage_energy_hydrogen_storage_mwh
0.2796988045169511,79.92056389789593,1.0724952173310582,3,"1973, 1984, 1997",storage_energy_hydrogen_storage_mwh
0.2819730827238841,83.0354526550363,1.6663166631488602,1,1978,storage_energy_hydrogen_storage_mwh
0.2793955138404455,84.15145865942519,1.0754396427457027,2,"1947, 1954",storage_energy_hydrogen_storage_mwh
0.2797773376434067,84.96663892393259,1.4404455627073616,1,1980,storage_energy_hydrogen_storage_mwh
0.2805504111192858,85.84946598364839,1.3214037237305638,1,1987,storage_energy_hydrogen_storage_mwh
0.2850153927097058,71.14519321539237,1.9893634985245983,1,2023,storage_energy_hydrogen_storage_mwh
0.2839595427424295,77.43664297682905,1.207013020602898,1,2012,storage_energy_hydrogen_storage_mwh
0.2842038148644134,79.1951419468539,1.3856095323780515,2,"1948, 1957",storage_energy_hydrogen_storage_mwh
0.28256886201640596,80.23606226435905,1.2862262530468214,2,"1944, 1991",storage_energy_hydrogen_storage_mwh
0.2824809291598192,83.29609659242644,1.2768917896119263,1,1970,storage_energy_hydrogen_storage_mwh
0.2840476915472589,86.96084091726898,1.113222752360795,1,1942,storage_energy_hydrogen_storage_mwh
0.2841258873235532,87.70979185200902,1.0396697118308957,1,1941,storage_energy_hydrogen_storage_mwh
0.2861426488904512,67.85369294780578,1.0136815148765521,1,2024,storage_energy_hydrogen_storage_mwh
0.2873378931841813,75.80345361145527,1.53244267727717,1,1975,storage_energy_hydrogen_storage_mwh
0.28862348159258067,78.42202368823843,0.9239425085055311,2,"1953, 1988",storage_energy_hydrogen_storage_mwh
0.2887733408640092,78.83679115156109,0.9882619351136044,2,"1971, 1995",storage_energy_hydrogen_storage_mwh
0.28705511153494073,80.55371926269848,1.148494784233872,2,"1946, 1981",storage_energy_hydrogen_storage_mwh
0.2899151554362147,81.21100369877325,1.121201234366252,1,1945,storage_energy_hydrogen_storage_mwh
0.2875522943248494,83.9685509639248,1.5500803073461367,1,1962,storage_energy_hydrogen_storage_mwh
0.2873085220984449,84.54704822615008,1.7376026811869638,1,1969,storage_energy_hydrogen_storage_mwh
0.2938150434410363,73.47486852464257,1.2356809682407766,1,2008,storage_energy_hydrogen_storage_mwh
0.2900629256278381,74.23939129804089,0.9976887660769124,1,1989,storage_energy_hydrogen_storage_mwh
0.2935911573852176,76.7721876414409,0.8335871213785494,1,1967,storage_energy_hydrogen_storage_mwh
0.2913705470171349,77.82674357148375,0.9450355350215768,1,2004,storage_energy_hydrogen_storage_mwh
0.2936857699854632,78.10872207028082,1.1035667120965718,1,1974,storage_energy_hydrogen_storage_mwh
0.2958712940939632,71.25910694090221,0.7797272847764425,1,2020,storage_energy_hydrogen_storage_mwh
0.294683046294593,75.12674678959367,0.7173646413622019,1,2002,storage_energy_hydrogen_storage_mwh
0.2952345763257019,75.90171927256853,1.3625823860814446,1,2011,storage_energy_hydrogen_storage_mwh
0.2955744264376037,76.63963497204149,0.9618219242895736,1,1992,storage_energy_hydrogen_storage_mwh
0.2947533806298557,79.37303879526263,1.0814901492120699,2,"1943, 1950",storage_energy_hydrogen_storage_mwh
0.3009878987115312,70.63817907700232,0.7553504356509478,1,2019,storage_energy_hydrogen_storage_mwh
0.2997860604646759,74.00649008377984,1.010967644114567,1,2007,storage_energy_hydrogen_storage_mwh
0.3000364737919382,75.84226072329201,0.992248418645826,2,"1994, 2017",storage_energy_hydrogen_storage_mwh
0.3005345806901595,78.35153376344614,0.9853728016937778,1,1961,storage_energy_hydrogen_storage_mwh
0.2994073892198072,80.38024869491512,1.7910381319859732,1,1993,storage_energy_hydrogen_storage_mwh
0.3006630381283343,81.69026693829444,0.9467081481796784,1,1986,storage_energy_hydrogen_storage_mwh
0.2980353916173172,82.76988405980838,0.859146319849404,1,1979,storage_energy_hydrogen_storage_mwh
0.2992476422303152,84.587841676648,1.5313227354170875,1,1965,storage_energy_hydrogen_storage_mwh
0.299691440662773,90.178349199224,0.9856467961070748,1,1940,storage_energy_hydrogen_storage_mwh
0.3020742733522603,72.19112679916728,2.0322085220670605,1,2015,storage_energy_hydrogen_storage_mwh
0.3030306747068383,74.97731113984734,0.9459138720365616,1,1990,storage_energy_hydrogen_storage_mwh
0.3056617026668484,75.80899762599721,0.8520414427794678,1,1983,storage_energy_hydrogen_storage_mwh
0.3043457499165489,78.35327862278426,1.25500517704964,2,"1949, 1998",storage_energy_hydrogen_storage_mwh
0.3130349658921289,87.16902483851312,1.4616907886173511,1,1956,storage_energy_hydrogen_storage_mwh
