x,y,color_value,n_years,years,color_metric
0.2550102838079212,84.788251395174,36.4,1,1996,cap_gen_wind_mw
0.2584128756625971,84.68217706543362,36.4,1,1963,cap_gen_wind_mw
0.2652116806330993,78.50338823561495,36.4,1,2001,cap_gen_wind_mw
0.267089603647564,72.30986341462832,36.4,1,2018,cap_gen_wind_mw
0.2680708448520506,74.41786575408952,36.4,1,2016,cap_gen_wind_mw
0.2673878505723261,76.95000324013883,36.4,1,2006,cap_gen_wind_mw
0.2663533040986157,78.27779845521677,36.4,1,1982,cap_gen_wind_mw
0.2690017226533311,79.98993048202422,36.4,1,1972,cap_gen_wind_mw
0.2694891743064448,81.16602197421255,36.4,1,1958,cap_gen_wind_mw
0.2727402294563436,73.64468011997474,36.4,1,2025,cap_gen_wind_mw
0.2725705395631265,77.17275093937582,36.4,1,2021,cap_gen_wind_mw
0.2705458345732511,77.49283675425906,36.4,2,"2009, 2013",cap_gen_wind_mw
0.2719134755877424,78.30618897233009,36.4,1,1959,cap_gen_wind_mw
0.271215027266423,79.81315775715623,36.4,2,"1960, 1968",cap_gen_wind_mw
0.2735512271720597,81.70294566748613,36.4,1,2010,cap_gen_wind_mw
0.272762153617588,82.473918792977,36.4,2,"1964, 1976",cap_gen_wind_mw
0.2733264100535141,82.83921662683929,36.4,1,1955,cap_gen_wind_mw
0.2760367985220965,73.39520246772311,36.4,1,2022,cap_gen_wind_mw
0.2740432928172779,75.66889250816395,36.4,1,1999,cap_gen_wind_mw
0.27443410564116766,78.18890053975214,36.4,2,"2003, 2005",cap_gen_wind_mw
0.2773223051205679,79.24912097379041,36.4,1,1966,cap_gen_wind_mw
0.2743612767039916,82.55718485157048,36.4,1,1952,cap_gen_wind_mw
0.2771247719196648,84.99974136802639,36.4,1,1985,cap_gen_wind_mw
0.28109645660977495,73.02347586293725,36.4,2,"2000, 2014",cap_gen_wind_mw
0.2801208680168493,78.12278458747386,36.4,1,1951,cap_gen_wind_mw
0.2802534066196815,79.38372547848603,36.4,1,1977,cap_gen_wind_mw
0.27969880451733037,79.92056389789593,36.4,3,"1973, 1984, 1997",cap_gen_wind_mw
0.2819730827221366,83.0354526550363,36.4,1,1978,cap_gen_wind_mw
0.27939551384093897,84.1514586594252,36.4,2,"1947, 1954",cap_gen_wind_mw
0.2797773376432232,84.96663892393258,36.4,1,1980,cap_gen_wind_mw
0.2805504111198068,85.84946598364837,36.4,1,1987,cap_gen_wind_mw
0.28501539270979,71.14519321539235,36.4,1,2023,cap_gen_wind_mw
0.2839595427405337,77.43664297682905,36.4,1,2012,cap_gen_wind_mw
0.2842038148631265,79.19514194685391,36.4,2,"1948, 1957",cap_gen_wind_mw
0.2825688620167839,80.23606226435905,36.4,2,"1944, 1991",cap_gen_wind_mw
0.282480929158645,83.29609659242644,36.4,1,1970,cap_gen_wind_mw
0.2840476915473064,86.96084091726897,36.4,1,1942,cap_gen_wind_mw
0.2841258873243679,87.70979185200903,36.4,1,1941,cap_gen_wind_mw
0.2861426488905569,67.85369294780578,36.4,1,2024,cap_gen_wind_mw
0.2873378931833378,75.80345361145527,36.4,1,1975,cap_gen_wind_mw
0.2886234815925221,78.42202368823841,36.4,2,"1953, 1988",cap_gen_wind_mw
0.288773340863557,78.83679115156109,36.4,2,"1971, 1995",cap_gen_wind_mw
0.287055111539922,80.55371926269848,36.4,2,"1946, 1981",cap_gen_wind_mw
0.2899151554356699,81.21100369877327,36.4,1,1945,cap_gen_wind_mw
0.2875522943223209,83.9685509639248,36.4,1,1962,cap_gen_wind_mw
0.2873085220997101,84.54704822615008,36.4,1,1969,cap_gen_wind_mw
0.2938150434407721,73.47486852464257,36.4,1,2008,cap_gen_wind_mw
0.2900629256269116,74.2393912980409,36.4,1,1989,cap_gen_wind_mw
0.2935911573830869,76.7721876414409,36.4,1,1967,cap_gen_wind_mw
0.2913705470178742,77.82674357148375,36.4,1,2004,cap_gen_wind_mw
0.2936857699859111,78.10872207028083,36.4,1,1974,cap_gen_wind_mw
0.2958712940932733,71.25910694090223,36.4,1,2020,cap_gen_wind_mw
0.2946830462948457,75.12674678959368,36.4,1,2002,cap_gen_wind_mw
0.2952345763053726,75.90171927256853,36.4,1,2011,cap_gen_wind_mw
0.2955744264371152,76.63963497204149,36.4,1,1992,cap_gen_wind_mw
0.29475338062972084,79.37303879526263,36.4,2,"1943, 1950",cap_gen_wind_mw
0.3009878987110459,70.63817907700232,36.4,1,2019,cap_gen_wind_mw
0.2997860604652306,74.00649008377984,36.4,1,2007,cap_gen_wind_mw
0.3000364737913076,75.84226072329201,36.4,2,"1994, 2017",cap_gen_wind_mw
0.3005345806892266,78.35153376344613,36.4,1,1961,cap_gen_wind_mw
0.2994073892182293,80.38024869491514,36.4,1,1993,cap_gen_wind_mw
0.3006630381279372,81.69026693829441,36.4,1,1986,cap_gen_wind_mw
0.2980353916174035,82.76988405980836,36.4,1,1979,cap_gen_wind_mw
0.2992476422299521,84.587841676648,36.4,1,1965,cap_gen_wind_mw
0.2996914406620951,90.17834919922404,36.4,1,1940,cap_gen_wind_mw
0.3020742733520198,72.19112679916728,36.4,1,2015,cap_gen_wind_mw
0.3030306747077313,74.97731113984734,36.4,1,1990,cap_gen_wind_mw
0.3056617026675937,75.80899762599722,36.4,1,1983,cap_gen_wind_mw
0.30434574991696384,78.35327862278426,36.4,2,"1949, 1998",cap_gen_wind_mw
0.3130349658932291,87.16902483851312,36.4,1,1956,cap_gen_wind_mw
