x,y,color_value,n_years,years,color_metric
0.2550102838079212,84.788251395174,82.62303445858146,1,1996,objective
0.2584128756625971,84.68217706543362,81.6476950456594,1,1963,objective
0.2652116806330993,78.50338823561495,77.95002866633405,1,2001,objective
0.267089603647564,72.30986341462832,79.75632562646702,1,2018,objective
0.2680708448520506,74.41786575408952,76.81417906343943,1,2016,objective
0.2673878505723261,76.95000324013883,77.73103263067371,1,2006,objective
0.2663533040986157,78.27779845521677,80.40259047005435,1,1982,objective
0.2690017226533311,79.98993048202422,79.30815601418522,1,1972,objective
0.2694891743064448,81.16602197421255,78.5941911518591,1,1958,objective
0.2727402294563436,73.64468011997474,76.50789861249615,1,2025,objective
0.2725705395631265,77.17275093937582,75.67077107904525,1,2021,objective
0.2705458345732511,77.49283675425906,79.61097278235042,2,"2009, 2013",objective
0.2719134755877424,78.30618897233009,79.29612222359447,1,1959,objective
0.271215027266423,79.81315775715623,78.419976452189,2,"1960, 1968",objective
0.2735512271720597,81.70294566748613,78.41348706155678,1,2010,objective
0.272762153617588,82.473918792977,78.80302285559696,2,"1964, 1976",objective
0.2733264100535141,82.83921662683929,77.79593236271083,1,1955,objective
0.2760367985220965,73.39520246772311,78.7012920708492,1,2022,objective
0.2740432928172779,75.66889250816395,75.56495714887686,1,1999,objective
0.27443410564116766,78.18890053975214,77.15018180958144,2,"2003, 2005",objective
0.2773223051205679,79.24912097379041,79.44667264232211,1,1966,objective
0.2743612767039916,82.55718485157048,78.30823780312205,1,1952,objective
0.2771247719196648,84.99974136802639,81.13921790996993,1,1985,objective
0.28109645660977495,73.02347586293725,75.47166155983994,2,"2000, 2014",objective
0.2801208680168493,78.12278458747386,76.4132304247633,1,1951,objective
0.2802534066196815,79.38372547848603,77.6546379863699,1,1977,objective
0.27969880451733037,79.92056389789593,79.35271170888876,3,"1973, 1984, 1997",objective
0.2819730827221366,83.0354526550363,78.05010118311557,1,1978,objective
0.27939551384093897,84.1514586594252,77.53161769799762,2,"1947, 1954",objective
0.2797773376432232,84.96663892393258,79.39365092242963,1,1980,objective
0.2805504111198068,85.84946598364837,78.13733217933749,1,1987,objective
0.28501539270979,71.14519321539235,76.19865874586267,1,2023,objective
0.2839595427405337,77.43664297682905,78.05110100474973,1,2012,objective
0.2842038148631265,79.19514194685391,78.13559507111742,2,"1948, 1957",objective
0.2825688620167839,80.23606226435905,76.13286500736987,2,"1944, 1991",objective
0.282480929158645,83.29609659242644,77.85996836455803,1,1970,objective
0.2840476915473064,86.96084091726897,80.49928219631194,1,1942,objective
0.2841258873243679,87.70979185200903,79.27187892636928,1,1941,objective
0.2861426488905569,67.85369294780578,74.98906717451717,1,2024,objective
0.2873378931833378,75.80345361145527,74.96509961613668,1,1975,objective
0.2886234815925221,78.42202368823841,76.6463155217458,2,"1953, 1988",objective
0.288773340863557,78.83679115156109,76.71284599621245,2,"1971, 1995",objective
0.287055111539922,80.55371926269848,76.74008722741075,2,"1946, 1981",objective
0.2899151554356699,81.21100369877327,77.19584764484539,1,1945,objective
0.2875522943223209,83.9685509639248,78.0202244990456,1,1962,objective
0.2873085220997101,84.54704822615008,78.46544061431554,1,1969,objective
0.2938150434407721,73.47486852464257,75.93018513779094,1,2008,objective
0.2900629256269116,74.2393912980409,74.13978463214224,1,1989,objective
0.2935911573830869,76.7721876414409,76.46759333222403,1,1967,objective
0.2913705470178742,77.82674357148375,75.91322468933129,1,2004,objective
0.2936857699859111,78.10872207028083,75.24050061785805,1,1974,objective
0.2958712940932733,71.25910694090223,73.87238756582953,1,2020,objective
0.2946830462948457,75.12674678959368,75.22612196753902,1,2002,objective
0.2952345763053726,75.90171927256853,77.51159922980052,1,2011,objective
0.2955744264371152,76.63963497204149,75.91573716786635,1,1992,objective
0.29475338062972084,79.37303879526263,76.17300243613104,2,"1943, 1950",objective
0.3009878987110459,70.63817907700232,73.54907934722448,1,2019,objective
0.2997860604652306,74.00649008377984,75.50694401744168,1,2007,objective
0.3000364737913076,75.84226072329201,76.47192346155083,2,"1994, 2017",objective
0.3005345806892266,78.35153376344613,76.06600828798864,1,1961,objective
0.2994073892182293,80.38024869491514,77.6623700359338,1,1993,objective
0.3006630381279372,81.69026693829441,75.59254201433487,1,1986,objective
0.2980353916174035,82.76988405980836,74.32535837428749,1,1979,objective
0.2992476422299521,84.587841676648,76.83696523285117,1,1965,objective
0.2996914406620951,90.17834919922404,80.51266638232426,1,1940,objective
0.3020742733520198,72.19112679916728,76.37298166399648,1,2015,objective
0.3030306747077313,74.97731113984734,74.79763105719069,1,1990,objective
0.3056617026675937,75.80899762599722,74.84943010247818,1,1983,objective
0.30434574991696384,78.35327862278426,76.09021412233528,2,"1949, 1998",objective
0.3130349658932291,87.16902483851312,76.99325094000042,1,1956,objective
