year,cf_pv_annual_mean,cf_pv_summer_mean,cf_pv_winter_mean,cf_onshore_annual_mean,cf_offshore_annual_mean,cf_onshore_DJF,cf_onshore_MAM,cf_onshore_JJA,cf_onshore_SON,cf_offshore_DJF,cf_offshore_MAM,cf_offshore_JJA,cf_offshore_SON,cf_vres_combined_annual,cf_vres_combined_winter,wind_drought_max_hours,dark_doldrums_hours,heat_demand_annual_mwh,heat_demand_peak_mw,heat_demand_winter_mean,heat_demand_summer_mean,cop_annual_mean,cop_winter_mean,cop_summer_mean,cop_min_hourly,cold_stress_hours_cop_lt2,elec_for_heat_annual_mwh,elec_for_heat_peak_mw,elec_for_heat_winter_mean,stress_vres_low,stress_elec_for_heat,stress_heat_peak,stress_elec_for_heat_peak,stress_wind_drought,stress_doldrums,stress_cold_cop,stress_energy_block,stress_peak_block,stress_persistence_block,stress_score,primary_stress_block,secondary_stress_block,primary_stress_driver
2016,0.12934787602677655,0.22760649316397852,0.04863826327392302,0.23774567100303068,0.506096634119121,0.38253551071380276,0.17282481573464767,0.13525013117904214,0.26380306412971954,0.6551162070453703,0.4521341308745471,0.3955764103423913,0.5250048684333791,0.2680708448520506,0.2939374085578025,102,290,144573844.74388054,31036.2012319487,21765.941818999494,11135.70122856208,2.155151922452215,1.7269214853081098,2.723675333551775,1.3182919991162,4899,74417865.75408952,21345.908182280138,12909.634004257214,0.7749136992266884,0.29403242461423035,0.49076314131549664,0.4724965151504328,0.625,0.6782945736434108,0.5069767441860465,0.5344730619204594,0.48162982823296474,0.603423772609819,0.539842220921081,persistence,energy,low_vres
2017,0.12510772271834333,0.22423109346652387,0.05374827952758651,0.28771377010910704,0.5837515012383562,0.36808652492686716,0.2610166076282509,0.18331588233007867,0.3407598875850517,0.655194542645602,0.5259862871888586,0.5081652235002264,0.6479104409945055,0.301344108255736,0.2811491203821265,42,176,146208420.42767727,31960.193855556674,23170.37677141212,11133.131365969033,2.139157631178316,1.6751287069397767,2.7128982794111516,1.30605153187125,4791,75632647.54571837,22183.653444555846,14110.854297519023,0.20148077020577584,0.3484467805598758,0.5661796295211583,0.5443617690948478,0.0,0.2364341085271318,0.43521594684385384,0.27496377538282585,0.555270699308003,0.22388335179032856,0.3513726088270524,peak,energy,peak_heat
2018,0.13868121370074912,0.229530450609291,0.05468063855256886,0.23639837621145315,0.4895212086609019,0.32220230240602693,0.23394034036643996,0.1331354512509647,0.2584200799102941,0.5481552161819445,0.5113991425045289,0.36903319862907613,0.5312252342918956,0.267089603647564,0.2498450996375824,54,264,141924060.5539409,30761.4666155108,22468.303663835377,11025.322935038243,2.217578186170872,1.695574343309314,2.7570422575630813,1.30220652043621,4136,72309863.41462833,21269.348114988872,13503.82226096264,0.7918244546022024,0.19960757364581846,0.46833923940232863,0.46592887588626997,0.125,0.5775193798449613,0.0,0.49571601412401045,0.46713405764429927,0.2341731266149871,0.3990077327944323,energy,peak,low_vres
2019,0.13456185573784246,0.24654714917809142,0.05352082993392479,0.28422474881813786,0.5707988772859589,0.4092746479988867,0.3017326307584387,0.14154705559658237,0.2870943280665778,0.7085881554467592,0.6158410649150815,0.3896183324535779,0.5721581501236264,0.3009878987110459,0.3306656041192747,46,120,140303383.36165458,26893.67484097902,21454.54522278675,11038.446096364454,2.1913021237821075,1.7317517651975265,2.76946337891556,1.3409253940433,4441,70638179.07700232,17393.052644879204,12611.846950208495,0.20761970163785795,0.12472694306411305,0.15264919459771764,0.13340421610330977,0.041666666666666664,0.01937984496124031,0.2026578073089701,0.1661733223509855,0.1430267053505137,0.08790143964562569,0.13236715578237498,energy,peak,low_vres
2020,0.1318675745398687,0.22038304726587704,0.04794349866167902,0.26969775839420124,0.5695054269899543,0.4463325839309545,0.2636804736057764,0.1377647965943792,0.23447015826025525,0.7748620459388889,0.5307966101100543,0.390467794207654,0.5865447419736722,0.2958712940932733,0.386607029716999,63,161,141042901.4552152,25023.437533941425,20198.63446169195,11144.578219871959,2.1694951733273276,1.782277725038211,2.7182430019978847,1.35908040576678,4625,71259106.94090223,15837.937427522655,11492.860200984056,0.29579949744010303,0.1525404895262437,0.0,0.0,0.21875,0.17829457364341086,0.32491694352159467,0.22416999348317335,0.0,0.24065383905500184,0.15494127751272505,persistence,energy,cold_cop_hours
2021,0.13105403048387557,0.23503637365965224,0.05617245821133475,0.24721155550003104,0.5109126448501141,0.3155112837679761,0.25794880965511147,0.1265850771779504,0.2907591717555143,0.6175908690402778,0.5308639413564312,0.35251823268750004,0.5453711774134615,0.2725705395631265,0.2777535731636044,68,252,147906683.78095382,31801.344379628426,22487.750063972817,11126.862893788759,2.1196358426346364,1.6962951014061831,2.7511298922437915,1.30028428818741,4858,77172750.93937582,22151.530132873468,13573.517197343348,0.697365756706979,0.4174334371208075,0.5532142991475892,0.5416060985401512,0.2708333333333333,0.5310077519379846,0.479734219269103,0.5573995969138932,0.5474101988438702,0.42719176818014026,0.5106671879793012,energy,peak,low_vres
2022,0.1354257450626641,0.23906141817578128,0.05041539684313206,0.2558778334928228,0.5088097677761416,0.47210998943813237,0.22034985170671245,0.13837982581664937,0.19672944882746277,0.7002108017895833,0.47681517552151265,0.3683972621619112,0.4938137231907051,0.2760367985220965,0.38780466720210177,105,282,143600199.27855867,27886.07727236081,20617.274387371683,11100.594748119192,2.1541979845275954,1.7636723131955612,2.736768004890076,1.33551964131167,4582,73395202.46772312,18307.802961521065,11866.219273545426,0.6376280927612478,0.24822373332468653,0.23364930688143748,0.21187528214386736,0.65625,0.6472868217054264,0.2963455149501661,0.44292591304296713,0.22276229451265242,0.5332941122185308,0.3996607732580501,persistence,energy,wind_drought
2023,0.13084435707483588,0.23722249083715558,0.04568240427476166,0.2640371683805457,0.5393331303643836,0.4155277590249844,0.23674645041153067,0.12898790750903427,0.2783352441533914,0.6754787342710649,0.5613056263324274,0.37312091808288045,0.550508400136218,0.28501539270979,0.31407954096210594,70,221,140869527.8525191,26589.055533229508,20779.325610323784,11110.591636194387,2.198040570477226,1.7636305320163659,2.738325517112198,1.34747897099613,4400,71145193.21539235,17106.50559968874,11989.209756743647,0.4828905937346585,0.14743789245926106,0.127786097379038,0.10882302526052906,0.2916666666666667,0.4108527131782946,0.17541528239202658,0.3151642430969598,0.11830456131978354,0.2926448874123293,0.24203789727635752,energy,persistence,low_vres
2024,0.13281095020632847,0.23158595586231517,0.04180999084308793,0.25950265249974286,0.5437126162841325,0.41145452833670393,0.228576103330862,0.11907581914877982,0.28245696421951355,0.698444214087963,0.5140887307563407,0.38174545533559784,0.5843778083003663,0.28614264889055696,0.33969707691319,50,355,136740659.79650158,30538.20423582659,20438.81066386077,10969.832275562163,2.2394044621310147,1.781345401931445,2.7727521182727175,1.31189158021052,4225,67853692.94780578,20905.906313400847,11745.412119293065,0.46346340964238397,0.0,0.4501165131661872,0.4347513347633418,0.08333333333333333,0.9302325581395349,0.05913621262458472,0.23173170482119199,0.44243392396476455,0.3575673680324843,0.34391099893948024,peak,persistence,dark_doldrums
2025,0.1343858514599743,0.2301476279937416,0.05576046325957804,0.2403696554400095,0.5118402464594749,0.30017325480194756,0.2120085824168434,0.1878847220694286,0.2629576625350678,0.6045218909425926,0.4775937726444746,0.42996324079596915,0.5375766432566392,0.2727402294563436,0.2827800969011884,69,247,143915759.20532942,29159.80889913905,21666.2622170155,11120.88668725835,2.1598959562063964,1.7278756964692135,2.723479152429385,1.29273040311682,4675,73644680.11997473,19653.532129436608,12758.857795588154,0.6944413133990845,0.259398716242319,0.3376115721136061,0.327317496797453,0.28125,0.5116279069767442,0.3581395348837209,0.4769200148207018,0.33246453445552954,0.383672480620155,0.3976856766321288,energy,persistence,low_vres
