run_name,year,step_hr,solve_label,runtime_s,objective,peak_load_mw,total_annual_load_mwh,load_electricity_or_other_mwh,load_heat_mwh,load_high_temp_heat_mwh,load_hydrogen_mwh,load_transport_mwh,cap_gen_Biogas plant_mw,cap_gen_Natural gas_mw,cap_gen_PV ground_mw,cap_gen_nuclear_mw,cap_gen_wind_mw,cap_gen_wind offshore_mw,gen_Biogas plant_mwh,gen_Natural gas_mwh,gen_PV ground_mwh,gen_nuclear_mwh,gen_wind_mwh,gen_wind offshore_mwh,total_generation_mwh,curtailment_total_mwh,curtailment_share_pu,curtailment_wind_mwh,curtailment_wind_share,curtailment_wind_offshore_mwh,curtailment_wind_offshore_share,curtailment_PV_ground_mwh,curtailment_PV_ground_share,storage_power_PSH_mw,storage_energy_PSH_mwh,storage_power_battery_mw,storage_energy_battery_mwh,storage_power_flow_mw,storage_energy_flow_mwh,storage_power_hot_water_mw,storage_energy_hot_water_mwh,storage_power_hydrogen_storage_mw,storage_energy_hydrogen_storage_mwh,storage_power_hydrogen_storage_other_mw,storage_energy_hydrogen_storage_other_mwh,storage_power_transport_mw,storage_energy_transport_mwh,electrolyser_total_mw,heat_pump_total_mw,h2_pipeline_total_mw,chp_h2_total_mw,elec_transmission_total_mw,transmission_mean_utilisation,transmission_peak_utilisation,h2_network_abs_flow_mwh
run_1950_20260416_195113_3hr_Optimal_721s,1950,3,Optimal,721.4671076852828,75528881092.02078,83196.07385656626,485486653.70228314,172532950.4916975,149897019.07891288,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,73059.90476591571,19843.0,36400.0,45343.0,27011366.140803117,1279132.8582696568,88400902.19476713,133578500.0142645,89518309.24123989,137180061.19957134,476968271.64891565,83151529.75695974,0.2087918699910395,2237992.9963339865,0.02439061886495896,80811375.82268485,0.3707089458492924,102160.93794089266,0.0011543209277141632,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,28153.38636747202,259011.15458074256,12282.61773204124,1301957.4795963715,22353.0,536472.0,1859.05965599804,14872.47724798432,23389.191657228883,24772.97251880687,11933.076356265716,917.4989160923334,165976.3690112647,0.758490822056777,1.0,62513994.772512764
run_1951_20260416_200317_3hr_Optimal_981s,1951,3,Optimal,981.2425801567733,76413230424.7633,77362.68145175788,484184238.8849709,172532950.4916975,148594604.2616006,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,109480.65002744927,19843.0,36400.0,45343.0,27119640.42741102,1781490.0878570627,126561175.42652874,132815148.01509076,78421971.58239113,110279391.40381342,476978816.94309217,104267937.49881144,0.24853483473941004,7456310.216369053,0.08682416625245949,91950859.89554584,0.45468400155147964,4860767.386896544,0.03698596507431936,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,35423.06321326615,325892.18156204856,9640.45938138164,1021888.6944264537,22352.999999999996,536471.9999999999,1859.05965599804,14872.47724798432,21582.621854232857,26433.478261460485,8798.51744225598,917.4989160923334,160937.15718331363,0.7585224328175864,1.0,44536676.65758937
run_1952_20260416_202418_3hr_Optimal_990s,1952,3,Optimal,990.4993404429406,78308237803.12206,73851.01805649999,489483736.3765354,172532950.4916975,153894101.75316513,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,27928766.342055123,3864735.13772342,82296944.20460163,135986831.0338431,83295755.58229232,147146149.14773595,480519181.44825155,54270389.32477559,0.14787199794252728,310672.2353972222,0.0037158893581097107,53959717.08937837,0.2683149830436273,5.21389470009917e-10,6.335465733863341e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,27063.731457442973,248986.3294084753,14688.136019971109,1556942.4181169374,22353.0,536472.0,1859.05965599804,14872.47724798432,27433.314282439234,22346.6104905182,15623.072356778048,917.4989160923334,165850.18313131013,0.7609978118565751,1.0,77890490.12227483
run_1953_20260416_204051_3hr_Optimal_761s,1953,3,Optimal,760.761822944507,78223423867.91693,76408.93643541659,485170114.8130049,172532950.4916975,149580480.18963468,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26859746.222174395,8546172.360200288,87680940.88467358,130407438.20094208,84347000.51906215,137281647.3477713,475122945.5348238,74877315.51483876,0.19489814640568362,1376324.8321125973,0.016055429796671447,73499855.734003,0.348701639657142,1134.9487231448825,1.2943908003516932e-05,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,21558.168171356585,198335.14717648053,9480.982568579471,1004984.1522694239,22353.0,536471.9999999999,1859.05965599804,14872.47724798432,23665.999748687143,21180.925037998153,9885.150555451912,917.4989160923334,164335.267234859,0.7572964117345331,1.0,50906187.76150149
run_1954_20260416_205334_3hr_Optimal_883s,1954,3,Optimal,882.6207544356585,77584383464.56784,81641.51250977932,491208223.1656562,172532950.4916975,155618588.54228586,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20199.999999999996,101829.60957105584,19843.0,36400.0,45343.0,27063137.575922843,2700791.292415704,113528359.32783516,129018788.0927099,82016995.08593073,127485668.87598836,481813740.25080264,86707737.2683281,0.21161712196873442,4372954.746577454,0.05061879020715919,81183994.74453592,0.38905508992519783,1150787.77721472,0.010034847714384903,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,35298.39255656775,324745.21152042324,10962.88794231859,1162066.1218857705,22353.000000000004,536472.0,1859.05965599804,14872.47724798432,24126.426124273225,30186.113135361295,9969.718069446892,917.4989160923334,165054.6177782811,0.7589047789168666,1.0,49961676.50538435
run_1955_20260416_210820_3hr_Optimal_895s,1955,3,Optimal,895.1880577914417,77795932362.71083,74073.21650151005,490027438.0515108,172532950.4916975,154437803.4281405,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,100626.73022586554,19843.0,36400.0,45343.0,26484588.34008207,3993073.59843675,114027980.97813918,135849381.5160877,78386761.39717449,122901122.23723692,481642908.0671571,83878562.97591746,0.21011957376919516,4259653.866484267,0.05154069723286056,77901077.87470402,0.38794932441618896,1717831.234729175,0.014841411554224599,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,32383.82540973235,297931.1937695376,12005.021188961347,1272532.246029903,22353.000000000007,536472.0000000001,1859.05965599804,14872.47724798432,23676.164515000644,23745.483942080766,10120.345526153373,917.4989160923334,162168.11951627562,0.7526584841677499,1.0,48008800.504283875
run_1956_20260416_212317_3hr_Optimal_677s,1956,3,Optimal,676.8179084453732,76993250940.00043,82240.01883274197,494559277.52832276,172532950.4916975,158969642.9049525,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.000000000004,69844.0,19843.0,36400.0,45343.0,26803095.981252808,4895138.84389804,80906292.44419713,128615813.68794094,98543271.55861484,144942004.0634671,484705616.57937086,94286075.18048787,0.22519968931067846,2297466.932404537,0.022783122840872173,91988234.40591778,0.38825029257636373,373.8421655496466,4.620659615691767e-06,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,17928.54444906885,164942.60893143338,13789.535741673126,1461690.7886173513,22353.00000000001,536472.0000000002,1859.05965599804,14872.47724798432,23798.884503055087,27451.99125457101,13525.132196593175,917.4989160923334,166195.3635973037,0.7608531636692789,1.0,68966493.63083851
run_1957_20260416_213437_3hr_Optimal_681s,1957,3,Optimal,681.1713417116553,77610629812.7425,73945.93454512158,485948782.7951008,172532950.4916975,150359148.17173064,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26692995.272970352,5519385.563977666,78541627.26263094,133508633.82640374,84125182.32043418,148077704.4904805,476465528.73689747,65686167.485061206,0.1744973794726219,279222.76550204074,0.0033081539431246312,65406944.71955914,0.30637774173268445,2.469381346474099e-08,3.14404148798302e-16,9070.0,72560.0,17469.0,34938.0,156.00000000000006,57876.00000000002,23467.373256630843,215899.83396100375,14923.449421016052,1581885.6386277014,22353.00000000001,536472.0000000002,1859.05965599804,14872.47724798432,24384.840363145147,21233.11769686168,13752.965187519028,917.4989160923334,164387.99387414416,0.7517084631158121,1.0,59269465.49887692
run_1958_20260416_214601_3hr_Optimal_952s,1958,3,Optimal,951.6826949641109,78594191151.8591,76297.19768654775,488089769.0660057,172532950.4916975,152500134.44263542,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,79629.5059856105,19843.0,36400.0,45343.0,27432954.202739023,5367358.665416561,90027709.55114596,138501644.2114412,80595388.8222647,136023592.68070167,477948648.13370913,64445146.44255479,0.17366360542258588,1908659.9882253706,0.023134137242283952,62536486.4543294,0.31494994727419057,1.1119363910422168e-08,1.2351046101095252e-16,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,35162.560558081466,323495.5571343495,10402.127988201592,1102625.5667493688,22353.000000000004,536472.0,1859.05965599804,14872.47724798432,25627.27766920613,24401.949790933628,13480.690919760991,917.4989160923334,164721.53732422742,0.7622910961761756,1.0,73115774.18629164
run_1959_20260416_220155_3hr_Optimal_822s,1959,3,Optimal,822.3114925455302,79296122223.59447,75366.56651479044,484772716.1693177,172532950.4916975,149183081.54594743,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,96440.0,19843.0,36400.0,45343.0,27146433.91307118,7686494.667862546,112114433.13858847,134232029.21528605,78823868.79444194,115528616.72453888,475531876.45378906,88158760.09060955,0.22339843765432224,5421877.485712939,0.06435787829197147,81331318.65309632,0.4131430730030846,1405563.9518003059,0.012381641894169043,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,31702.63084710761,291664.2037933901,9822.133102778167,1041146.1088944856,22352.999999999993,536471.9999999999,1859.05965599804,14872.47724798432,23984.703120087353,23456.86058702101,9317.152729105279,917.4989160923334,163964.73456633126,0.7550926032557733,1.0,46322099.465989985
run_1960_20260416_221541_3hr_Optimal_696s,1960,3,Optimal,695.8222768120468,76731821527.78032,77043.34469971077,486514656.86122656,172532950.4916975,150925022.2378563,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26624206.795079958,4745882.644087367,77932512.27597654,135838720.6549621,77376892.6525284,153417081.58732128,475935296.60995567,51725607.06032101,0.14350202976252477,43821.983479443894,0.0005660240116031921,51681785.07684156,0.25198474237048823,4.939575747129471e-10,6.33827346619768e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,30946.229849323376,284705.314613775,8578.811332240788,909354.0012175237,22352.999999999996,536471.9999999999,1859.05965599804,14872.47724798432,23198.496160775518,22434.395709716882,9355.465346148141,917.4989160923334,165453.23929387558,0.7552792753929639,1.0,51730423.66533804
run_1961_20260416_222722_3hr_Optimal_693s,1961,3,Optimal,693.1247449945658,76066008287.98863,78945.08716365701,484719818.8184767,172532950.4916975,149130184.19510642,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26805877.047816977,4268621.140297498,79625178.54616967,128256312.42604318,90062651.971424,144627544.52070618,473646185.6524575,89313799.63485825,0.22127686807375088,1708762.7849130132,0.018619771629875048,87591164.81474973,0.37719254002151265,13872.035195506918,0.00017418634569650246,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23863.778893401286,219546.7658192918,9295.969827299788,985372.8016937778,22353.0,536472.0000000001,1859.05965599804,14872.47724798432,22565.857603374636,23566.45952204893,9455.689089075833,917.4989160923334,166526.27468930755,0.7600883695984196,1.0,49337597.42273057
run_1962_20260416_223900_3hr_Optimal_776s,1962,3,Optimal,775.5439772363752,78020224499.0456,78077.5018805761,491258963.17714775,172532950.4916975,155669328.5537775,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,89125.38612116565,19843.0,36400.0,45343.0,27444291.489873134,3821518.299856779,98073224.9167056,130363086.26090474,88903688.98787922,133928206.2141642,482534016.16938365,84542824.05737233,0.20851708652555861,2429058.886854584,0.026595705739487947,82112221.64733455,0.3800780365977798,1543.523183182327,1.5738229187136663e-05,9070.0,72560.0,17469.0,34938.0,155.99999999999997,57875.99999999999,33368.284618728445,306988.21849230165,14623.399125906948,1550080.3073461368,22353.0,536472.0,1859.05965599804,14872.47724798432,24491.10893132308,23568.06158094108,13809.2643692686,917.4989160923334,165468.25104867903,0.7664984879964072,1.0,66721088.27671565
run_1963_20260416_225159_3hr_Optimal_859s,1963,3,Optimal,858.905533304438,81647695045.65941,81245.57013176447,491281580.6847272,172532950.4916975,155691946.0613569,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,92473.07459384414,19843.0,36400.0,45343.0,27695337.03664297,11866328.386644471,105158604.8134566,135434108.49328184,74297113.40615562,127622444.07755025,482073936.2137317,63959473.120645575,0.17238001489695887,2173886.867237906,0.02842759816749697,61513987.14811452,0.325236057112279,271599.105293149,0.00257610338591831,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,43561.5010524808,400765.80968282337,11183.49594512345,1185450.5701830857,22353.0,536472.0,1859.05965599804,14872.47724798432,23673.387539008567,27413.129930234976,10500.589400395735,917.4989160923334,166517.70499994425,0.7563345232562944,1.0,53329517.799343765
run_1964_20260416_230621_3hr_Optimal_1463s,1964,3,Optimal,1463.2708817254752,79547347424.31435,77038.00518689511,488713261.0105934,172532950.4916975,153123626.38722312,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,85117.60812180702,19843.0,36400.0,45343.0,28387828.591410853,6452936.224776261,96120110.87445916,135457512.42163265,78486208.83974382,135640133.41836348,480544730.37038624,69672667.6980072,0.18338815784185525,1589153.9940027995,0.019845729544837782,67892251.41917291,0.333569773052941,191262.28483147,0.0019858743423285937,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,33714.79978627539,310176.1580337336,16962.076199121293,1797980.0771068572,22353.0,536472.0,1859.05965599804,14872.47724798432,24708.44177566652,25692.947859417334,14797.250964066228,917.4989160923334,166253.01093472476,0.7636972350257113,1.0,69919313.33601059
run_1965_20260416_233046_3hr_Optimal_830s,1965,3,Optimal,830.3261914271861,76836965232.85117,74959.14566384506,491941766.56792974,172532950.4916975,156352131.94455945,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26604956.840612754,4219257.821332139,76622422.80544242,132977047.87964058,92801104.10968135,148654944.60873353,481879734.0654428,83045405.53602928,0.20703181806263074,851654.6299479264,0.00909374845343239,82193750.90608135,0.35605031565280876,4.953708979474336e-10,6.46509050236203e-18,9070.0,72560.0,17469.0,34938.0,156.00000000000003,57876.00000000001,22344.948667877412,205573.5277444722,14446.440900161202,1531322.7354170876,22352.999999999996,536472.0,1859.05965599804,14872.47724798432,23911.873073709172,19786.277095566264,12485.249697808787,917.4989160923334,165683.51622289908,0.761529849093457,1.0,55626694.25194022
run_1966_20260416_234439_3hr_Optimal_725s,1966,3,Optimal,725.1668979916722,79446672642.32211,76532.08192217552,485616352.6405978,172532950.4916975,150026718.0172275,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,28122699.21772325,6349908.851193924,74610938.18078308,130565539.871968,80445111.78457592,156313884.3306353,476408082.23687947,57766448.78741497,0.15649080240993285,26122.757247607442,0.0003246223000846246,57740326.030167356,0.2697462756413387,4.6171743902159723e-10,6.1883344490703385e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,37395.297896064236,344036.740643791,13909.392144732921,1474395.5673416895,22353.0,536472.0,1859.05965599804,14872.47724798432,26669.11859901387,23772.121099170534,12880.999261625664,917.4989160923334,166128.49458236218,0.7629167403059415,1.0,63854560.439949155
run_1967_20260416_235647_3hr_Optimal_642s,1967,3,Optimal,642.08081080392,76467593332.22403,77678.52945762979,482903642.60054195,172532950.4916975,147314007.9771717,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26087063.33491914,5531733.777589913,75924985.92840062,131206433.26182596,93514485.27363944,140408531.26667526,472673232.84305036,82413300.01363832,0.21009796146627574,959457.2747115095,0.010155787393129482,81453842.73892681,0.36713680318267183,4.780781867391379e-10,6.296717488890666e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,22444.603023957134,206490.3478204056,7864.029446967446,833587.1213785494,22353.0,536472.0,1859.05965599804,14872.47724798432,22912.722174442606,20800.0306315196,8648.120479093786,917.4989160923334,165563.28509759292,0.7568908663239006,1.0,49021010.99705212
run_1968_20260417_000732_3hr_Optimal_813s,1968,3,Optimal,813.140381520614,80108131376.59769,78437.62152637461,485920041.6780091,172532950.4916975,150330407.0546388,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.000000000004,75897.34328388139,19843.0,36400.0,45343.0,27910351.65653534,10775132.606025437,82081579.54873292,137673323.99479032,77764309.1493226,140445903.5637365,476650600.5191431,67319992.02773471,0.18312794884378236,1875741.3357723602,0.023552739160104145,65413781.629700996,0.3177590676301793,30469.06226135326,0.00037106688697660455,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23764.03503612151,218629.12233231787,13662.287732459648,1448202.4996407228,22353.000000000007,536472.0000000001,1859.05965599804,14872.47724798432,23401.79206981111,21754.51673548637,13683.313826631773,917.4989160923334,166238.9946156563,0.7650884781044216,1.0,75065009.1259234
run_1969_20260417_002108_3hr_Optimal_836s,1969,3,Optimal,836.4661912564188,78465440614.31554,79076.9876707829,491495902.64358985,172532950.4916975,155906268.02021953,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,70646.42749322455,19843.0,36400.0,45343.0,27872382.949441954,6148558.965622482,79487064.1684207,134496293.27293777,90563109.99910556,143326614.81519157,481894024.17072004,71859634.84835556,0.18653385402589936,803839.6510678206,0.008797925881796469,71048449.19604035,0.3314212383970445,7346.00124740076,9.240902890809425e-05,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,27531.230032427495,253287.31629833297,16392.47812440532,1737602.6811869638,22353.000000000007,536472.0000000002,1859.05965599804,14872.47724798432,24303.346996899203,25157.252597490136,14454.948888472678,917.4989160923334,166028.55638976197,0.7585611972003655,1.0,64807597.268649
run_1970_20260417_003507_3hr_Optimal_728s,1970,3,Optimal,728.3488694429398,77859968364.55803,79783.58894521993,490366974.9912183,172532950.4916975,154777340.36784804,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,83230.0,19843.0,36400.0,45343.0,27048899.325059675,4426612.852741826,88287957.241351,135759521.7502699,91106264.78801696,134830727.73144197,481459983.68888134,77096841.41217925,0.19701647889602722,1402496.2053352138,0.015160685218088717,75694345.20684403,0.35955026235303184,5.340328234964761e-10,6.048761803793936e-18,9070.0,72560.0,17469.0,34938.0,155.99999999999997,57875.99999999999,42440.93686118159,390456.6191228706,12046.14895860308,1276891.7896119265,22353.0,536472.0,1859.05965599804,14872.47724798432,23441.486272675837,26531.0684787821,10254.412069113125,917.4989160923334,163923.7824677743,0.758980518560064,1.0,49329011.27618816
run_1971_20260417_004718_3hr_Optimal_820s,1971,3,Optimal,819.5539796520025,75724115828.31111,76571.36953193825,485291732.7382449,172532950.4916975,149702098.11487457,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26565283.781108797,2262997.8185056,74456806.24660034,132200054.28817897,89438905.18950176,149425038.2368127,474349085.56070817,73270759.09899163,0.18953018221161164,177602.54822503243,0.001981806172863392,73093156.5507666,0.32848170739723376,4.6203522957458457e-10,6.2054129483385e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,35432.56084396285,325979.5597644582,8893.721624384925,942734.4921848022,22353.000000000004,536472.0,1859.05965599804,14872.47724798432,23068.58880674876,25949.915116965094,8319.805921976269,917.4989160923334,166757.9689516296,0.7579147490607482,1.0000000000000002,45515789.9460433
run_1972_20260417_010100_3hr_Optimal_777s,1972,3,Optimal,777.3733524549752,79308156014.18521,78022.05557693251,486517457.5633835,172532950.4916975,150927822.9400132,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.000000000004,88858.2253436619,19843.0,36400.0,45343.0,28107406.680728085,4854488.589692608,89145459.7636276,135269106.00446197,84860577.6349176,137427545.9343846,479664584.6078125,69217056.89350052,0.1818388032983097,1620598.1216244446,0.018739316474919023,67514516.95133954,0.3294322112342226,81941.82053652659,0.0009183481652688791,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,21975.260509798194,202172.3966901434,19677.722417727862,2085838.576279153,22353.0,536471.9999999999,1859.05965599804,14872.47724798432,26421.246796226784,21933.86729980699,14135.653779143917,917.4989160923334,166221.66031923093,0.7634079429325644,1.0,72374081.2178507
run_1973_20260417_011400_3hr_Optimal_1517s,1973,3,Optimal,1517.3187591172755,78013547752.24324,74268.03327387857,486709430.04703057,172532950.4916975,151119795.4236603,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,78901.91793658915,19843.0,36400.0,45343.0,26863532.098868374,7178055.194097575,85094885.60871598,137088060.8851062,91010179.14191572,128605314.86110611,475840027.78980994,80125504.62786755,0.20820694719307914,688327.6475085067,0.0075064215504553194,79386538.5676726,0.38168099980350567,50638.41268644051,0.000594727829424268,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,35201.69889642608,323855.62984711997,8695.849607809885,921760.0584278478,22353.000000000004,536472.0,1859.05965599804,14872.47724798432,22268.428627626272,23540.47399731703,8520.968047958739,917.4989160923334,166337.79316493816,0.7533479446290913,1.0,47599602.09506477
run_1974_20260417_013920_3hr_Optimal_938s,1974,3,Optimal,938.4535016398877,75240500617.85805,75385.61162517387,484856801.87600505,172532950.4916975,149267167.25263476,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26114354.159154527,3300104.570127313,72530298.17545824,135882052.81728855,92614745.18769348,143360274.00901365,473801828.91873574,81932276.50896965,0.20984730413517458,515003.2766916342,0.005529954554625894,81376226.89305715,0.3620961729244201,41046.33922086309,0.0005655998176051512,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,18311.73168980789,168467.93154623255,10411.006717892184,1103566.7120965715,22353.000000000226,536472.0000000054,1859.05965599804,14872.47724798432,21948.124299817737,17040.554781612598,9439.144136644736,917.4989160923334,164310.82970109378,0.7551419487139429,1.0,51935750.42075024
run_1975_20260417_015501_3hr_Optimal_916s,1975,3,Optimal,915.6710716467351,74965099616.13669,74567.74199884213,481818112.86541325,172532950.4916975,146228478.24204296,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26503586.62284303,390586.3076317624,74074792.33992122,135088863.553294,87035602.0805492,150704404.28752846,473797835.19176763,70656662.20201209,0.1847370834778334,165003.11628549,0.0018922244394185622,70475868.44841114,0.31863541705890785,15790.637315469381,0.0002131261043029022,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,27221.244681552915,250435.45107028677,14457.006389407265,1532442.67727717,22353.0,536472.0,1859.05965599804,14872.47724798432,23055.684428219414,22226.587211779122,12351.914964432885,917.4989160923334,164596.58689330478,0.7623340982285152,1.0,55713869.42307909
